county,year,pop
5057,2009,23027
5057,2010,22600
5057,2011,22507
5057,2012,22346
5057,2013,999999
5057,2014,999999
5059,2001,30325
5059,2002,30391
5059,2003,30416
5059,2004,30595
5059,2005,30974
5059,2006,31580
5059,2007,31859
5059,2008,31906
5059,2009,31787
5059,2010,33212
5059,2011,33115
5059,2012,33457
5059,2013,999999
5059,2014,999999
5061,2001,14230
5061,2002,14221
5061,2003,14301
5061,2004,14254
5061,2005,14345
5061,2006,14220
5061,2007,14106
5061,2008,14305
5061,2009,14291
5061,2010,13803
5061,2011,13821
5061,2012,13693
5061,2013,999999
5061,2014,999999
5063,2001,34162
5063,2002,34138
5063,2003,34119
5063,2004,34269
5063,2005,34277
5063,2006,34377
5063,2007,34516
5063,2008,34508
5063,2009,34634
5063,2010,36805
5063,2011,36831
5063,2012,36925
5063,2013,999999
5063,2014,999999
5065,2001,13199
5065,2002,13109
5065,2003,13222
5065,2004,13186
5065,2005,13127
5065,2006,13138
5065,2007,13031
5065,2008,13094
5065,2009,13038
5065,2010,13682
5065,2011,13579
5065,2012,13522
5065,2013,999999
5065,2014,999999
5067,2001,17809
5067,2002,17685
5067,2003,17370
5067,2004,17575
5067,2005,17502
5067,2006,17178
5067,2007,17039
5067,2008,16811
5067,2009,16658
5067,2010,18045
5067,2011,17854
5067,2012,17649
5067,2013,999999
5067,2014,999999
5069,2001,83442
5069,2002,82974
5069,2003,82445
5069,2004,81747
5069,2005,80849
5069,2006,80405
5069,2007,79413
5069,2008,79117
5069,2009,78705
5069,2010,77321
5069,2011,76033
5069,2012,74618
5069,2013,999999
5069,2014,999999
5071,2001,22932
5071,2002,23226
5071,2003,23472
5071,2004,23711
5071,2005,23937
5071,2006,24295
5071,2007,24778
5071,2008,24876
5071,2009,24994
5071,2010,25552
5071,2011,25692
5071,2012,25911
5071,2013,999999
5071,2014,999999
5073,2001,8349
5073,2002,8192
5073,2003,8181
5073,2004,8065
5073,2005,7933
5073,2006,7754
5073,2007,7716
5073,2008,7669
5073,2009,7504
5073,2010,7636
5073,2011,7540
5073,2012,7441
5073,2013,999999
5073,2014,999999
5075,2001,17699
5075,2002,17573
5075,2003,17418
5075,2004,17280
5075,2005,17021
5075,2006,16813
5075,2007,16867
5075,2008,16978
5075,2009,16882
5075,2010,17498
5075,2011,17293
5075,2012,17047
5075,2013,999999
5075,2014,999999
5077,2001,12354
5077,2002,12120
5077,2003,11685
5077,2004,11420
5077,2005,11259
5077,2006,10941
5077,2007,10702
5077,2008,10660
5077,2009,10319
5077,2010,10371
5077,2011,10277
5077,2012,10162
5077,2013,999999
5077,2014,999999
5079,2001,14433
5079,2002,14424
5079,2003,14343
5079,2004,14137
5079,2005,14090
5079,2006,13833
5079,2007,13695
5079,2008,13593
5079,2009,13553
5079,2010,14072
5079,2011,14322
5079,2012,14139
5079,2013,999999
5079,2014,999999
5081,2001,13303
5081,2002,13351
5081,2003,13261
5081,2004,13047
5081,2005,12950
5081,2006,12952
5081,2007,12887
5081,2008,12865
5081,2009,12952
5081,2010,13137
5081,2011,12965
5081,2012,12920
5081,2013,999999
5081,2014,999999
5083,2001,22380
5083,2002,22422
5083,2003,22650
5083,2004,22612
5083,2005,22571
5083,2006,22586
5083,2007,22671
5083,2008,22578
5083,2009,22342
5083,2010,22313
5083,2011,22283
5083,2012,22018
5083,2013,999999
5083,2014,999999
5085,2001,53907
5085,2002,54974
5085,2003,56196
5085,2004,58040
5085,2005,59689
5085,2006,61940
5085,2007,63581
5085,2008,65233
5085,2009,66677
5085,2010,68709
5085,2011,69447
5085,2012,70101
5085,2013,999999
5085,2014,999999
5087,2001,14302
5087,2002,14207
5087,2003,14270
5087,2004,14545
5087,2005,14840
5087,2006,15308
5087,2007,15538
5087,2008,15831
5087,2009,15875
5087,2010,15694
5087,2011,15681
5087,2012,15619
5087,2013,999999
5087,2014,999999
5089,2001,16202
5089,2002,16094
5089,2003,16046
5089,2004,16177
5089,2005,16317
5089,2006,16584
5089,2007,16609
5089,2008,16802
5089,2009,16594
5089,2010,16657
5089,2011,16655
5089,2012,16616
5089,2013,999999
5089,2014,999999
5091,2001,40637
5091,2002,40987
5091,2003,41450
5091,2004,41861
5091,2005,42294
5091,2006,42812
5091,2007,42901
5091,2008,43326
5091,2009,43522
5091,2010,43541
5091,2011,43750
5091,2012,43649
5091,2013,999999
5091,2014,999999
5093,2001,50970
5093,2002,49877
5093,2003,48412
5093,2004,47603
5093,2005,47178
5093,2006,46736
5093,2007,46610
5093,2008,46760
5093,2009,46605
5093,2010,46390
5093,2011,46036
5093,2012,45531
5093,2013,999999
5093,2014,999999
5095,2001,9928
5095,2002,9667
5095,2003,9522
5095,2004,9218
5095,2005,9087
5095,2006,8848
5095,2007,8568
5095,2008,8355
5095,2009,8171
5095,2010,8123
5095,2011,8070
5095,2012,7843
5095,2013,999999
5095,2014,999999
5097,2001,9174
5097,2002,9044
5097,2003,9068
5097,2004,9102
5097,2005,9065
5097,2006,9081
5097,2007,9068
5097,2008,9097
5097,2009,9009
5097,2010,9490
5097,2011,9383
5097,2012,9320
5097,2013,999999
5097,2014,999999
5099,2001,9810
5099,2002,9701
5099,2003,9641
5099,2004,9592
5099,2005,9535
5099,2006,9442
5099,2007,9331
5099,2008,9149
5099,2009,9164
5099,2010,8974
5099,2011,9009
5099,2012,8911
5099,2013,999999
5099,2014,999999
5101,2001,8523
5101,2002,8506
5101,2003,8561
5101,2004,8437
5101,2005,8381
5101,2006,8377
5101,2007,8313
5101,2008,8294
5101,2009,8191
5101,2010,8329
5101,2011,8278
5101,2012,8087
5101,2013,999999
5101,2014,999999
5103,2001,28049
5103,2002,27607
5103,2003,27318
5103,2004,26875
5103,2005,26626
5103,2006,26281
5103,2007,26023
5103,2008,25718
5103,2009,25432
5103,2010,26077
5103,2011,25727
5103,2012,25405
5103,2013,999999
5103,2014,999999
5105,2001,10300
5105,2002,10338
5105,2003,10296
5105,2004,10281
5105,2005,10263
5105,2006,10237
5105,2007,10362
5105,2008,10297
5105,2009,10312
5105,2010,10455
5105,2011,10392
5105,2012,10336
5105,2013,999999
5105,2014,999999
5107,2001,25661
5107,2002,24772
5107,2003,24088
5107,2004,23618
5107,2005,23260
5107,2006,22458
5107,2007,21915
5107,2008,21458
5107,2009,20921
5107,2010,21670
5107,2011,21413
5107,2012,20762
5107,2013,999999
5107,2014,999999
5109,2001,11224
5109,2002,11168
5109,2003,11012
5109,2004,10946
5109,2005,10842
5109,2006,10814
5109,2007,10828
5109,2008,10704
5109,2009,10627
5109,2010,11273
5109,2011,11239
5109,2012,11270
5109,2013,999999
5109,2014,999999
5111,2001,25511
5111,2002,25237
5111,2003,25203
5111,2004,25071
5111,2005,25096
5111,2006,24949
5111,2007,24881
5111,2008,24716
5111,2009,24682
5111,2010,24526
5111,2011,24446
5111,2012,24293
5111,2013,999999
5111,2014,999999
5113,2001,20150
5113,2002,20170
5113,2003,20079
5113,2004,19901
5113,2005,20004
5113,2006,20183
5113,2007,20137
5113,2008,20117
5113,2009,20259
5113,2010,20669
5113,2011,20562
5113,2012,20440
5113,2013,999999
5113,2014,999999
5115,2001,54934
5115,2002,55307
5115,2003,55438
5115,2004,56363
5115,2005,57238
5115,2006,58397
5115,2007,59194
5115,2008,59772
5115,2009,60214
5115,2010,62110
5115,2011,62646
5115,2012,62631
5115,2013,999999
5115,2014,999999
5117,2001,9499
5117,2002,9380
5117,2003,9250
5117,2004,9038
5117,2005,8952
5117,2006,8876
5117,2007,8814
5117,2008,8657
5117,2009,8582
5117,2010,8716
5117,2011,8578
5117,2012,8460
5117,2013,999999
5117,2014,999999
5119,2001,363113
5119,2002,364933
5119,2003,366375
5119,2004,367737
5119,2005,369543
5119,2006,373005
5119,2007,374992
5119,2008,378145
5119,2009,381904
5119,2010,383623
5119,2011,386776
5119,2012,388905
5119,2013,999999
5119,2014,999999
5121,2001,18184
5121,2002,18122
5121,2003,17998
5121,2004,18197
5121,2005,18067
5121,2006,18163
5121,2007,18040
5121,2008,18066
5121,2009,17952
5121,2010,17967
5121,2011,17974
5121,2012,17854
5121,2013,999999
5121,2014,999999
5123,2001,28830
5123,2002,28544
5123,2003,28453
5123,2004,27930
5123,2005,27447
5123,2006,27095
5123,2007,26788
5123,2008,26260
5123,2009,26255
5123,2010,28181
5123,2011,27960
5123,2012,27907
5123,2013,999999
5123,2014,999999
5125,2001,84763
5125,2002,85753
5125,2003,86715
5125,2004,88424
5125,2005,90252
5125,2006,92696
5125,2007,95391
5125,2008,97213
5125,2009,99449
5125,2010,107667
5125,2011,109901
5125,2012,111758
5125,2013,999999
5125,2014,999999
5127,2001,10971
5127,2002,10947
5127,2003,10950
5127,2004,10884
5127,2005,10976
5127,2006,11230
5127,2007,11294
5127,2008,11228
5127,2009,11123
5127,2010,11246
5127,2011,11223
5127,2012,10986
5127,2013,999999
5127,2014,999999
5129,2001,8216
5129,2002,8109
5129,2003,7914
5129,2004,7933
5129,2005,7957
5129,2006,8025
5129,2007,8054
5129,2008,8031
5129,2009,7944
5129,2010,8176
5129,2011,8069
5129,2012,7988
5129,2013,999999
5129,2014,999999
5131,2001,116273
5131,2002,116828
5131,2003,117157
5131,2004,117425
5131,2005,118488
5131,2006,120365
5131,2007,121741
5131,2008,122436
5131,2009,123597
5131,2010,125817
5131,2011,126909
5131,2012,127418
5131,2013,999999
5131,2014,999999
5133,2001,15601
5133,2002,15721
5133,2003,15839
5133,2004,16064
5133,2005,16321
5133,2006,16304
5133,2007,16376
5133,2008,16677
5133,2009,16904
5133,2010,17142
5133,2011,17166
5133,2012,17153
5133,2013,999999
5133,2014,999999
5135,2001,17289
5135,2002,17351
5135,2003,17478
5135,2004,17478
5135,2005,17541
5135,2006,17814
5135,2007,17738
5135,2008,17687
5135,2009,17664
5135,2010,17280
5135,2011,17274
5135,2012,17061
5135,2013,999999
5135,2014,999999
5137,2001,11449
5137,2002,11529
5137,2003,11583
5137,2004,11589
5137,2005,11684
5137,2006,11987
5137,2007,11911
5137,2008,12028
5137,2009,11991
5137,2010,12394
5137,2011,12563
5137,2012,12610
5137,2013,999999
5137,2014,999999
5139,2001,45047
5139,2002,45021
5139,2003,44602
5139,2004,44151
5139,2005,43605
5139,2006,43460
5139,2007,42933
5139,2008,43005
5139,2009,42782
5139,2010,41556
5139,2011,41375
5139,2012,40864
5139,2013,999999
5139,2014,999999
5141,2001,16224
5141,2002,16111
5141,2003,16180
5141,2004,16230
5141,2005,16318
5141,2006,16366
5141,2007,16461
5141,2008,16493
5141,2009,16418
5141,2010,17308
5141,2011,17197
5141,2012,17167
5141,2013,999999
5141,2014,999999
5143,2001,163229
5143,2002,166983
5143,2003,171516
5143,2004,177043
5143,2005,184095
5143,2006,190581
5143,2007,194696
5143,2008,197210
5143,2009,200181
5143,2010,204012
5143,2011,207833
5143,2012,211497
5143,2013,999999
5143,2014,999999
5145,2001,68339
5145,2002,68878
5145,2003,69446
5145,2004,70457
5145,2005,71435
5145,2006,72781
5145,2007,73667
5145,2008,74970
5145,2009,76338
5145,2010,77333
5145,2011,78116
5145,2012,78670
5145,2013,999999
5145,2014,999999
5147,2001,8681
5147,2002,8451
5147,2003,8285
5147,2004,8104
5147,2005,8021
5147,2006,7875
5147,2007,7660
5147,2008,7472
5147,2009,7359
5147,2010,7240
5147,2011,7189
5147,2012,7068
5147,2013,999999
5147,2014,999999
5149,2001,21198
5149,2002,21230
5149,2003,21294
5149,2004,21200
5149,2005,21291
5149,2006,21735
5149,2007,21852
5149,2008,22188
5149,2009,22496
5149,2010,22155
5149,2011,21935
5149,2012,21804
5149,2013,999999
5149,2014,999999
6001,2001,1468918
6001,2002,1460576
6001,2003,1450968
6001,2004,1441781
6001,2005,1436453
6001,2006,1438193
6001,2007,1449020
6001,2008,1470326
6001,2009,1491482
6001,2010,1513653
6001,2011,1532019
6001,2012,1555542
6001,2013,999999
6001,2014,999999
6003,2001,1175
6003,2002,1195
6003,2003,1172
6003,2004,1182
6003,2005,1123
6003,2006,1158
6003,2007,1144
6003,2008,1057
6003,2009,1041
6003,2010,1160
6003,2011,1109
6003,2012,1123
6003,2013,999999
6003,2014,999999
6005,2001,35700
6005,2002,36506
6005,2003,36860
6005,2004,37213
6005,2005,37788
6005,2006,38072
6005,2007,38480
6005,2008,37980
6005,2009,37876
6005,2010,37869
6005,2011,37524
6005,2012,37089
6005,2013,999999
6005,2014,999999
6007,2001,206384
6007,2002,209319
6007,2003,211584
6007,2004,213173
6007,2005,214831
6007,2006,216933
6007,2007,217741
6007,2008,219503
6007,2009,220577
6007,2010,219983
6007,2011,219987
6007,2012,221180
6007,2013,999999
6007,2014,999999
6009,2001,41433
6009,2002,42583
6009,2003,44007
6009,2004,44852
6009,2005,45688
6009,2006,46524
6009,2007,46852
6009,2008,46944
6009,2009,46731
6009,2010,45462
6009,2011,45106
6009,2012,44760
6009,2013,999999
6009,2014,999999
6011,2001,19042
6011,2002,19264
6011,2003,19579
6011,2004,20219
6011,2005,20541
6011,2006,20889
6011,2007,21100
6011,2008,21155
6011,2009,21321
6011,2010,21446
6011,2011,21366
6011,2012,21323
6011,2013,999999
6011,2014,999999
6013,2001,971487
6013,2002,980446
6013,2003,987662
6013,2004,992747
6013,2005,999271
6013,2006,1001303
6013,2007,1010542
6013,2008,1025464
6013,2009,1041274
6013,2010,1052875
6013,2011,1066126
6013,2012,1078242
6013,2013,999999
6013,2014,999999
6015,2001,27341
6015,2002,27485
6015,2003,27722
6015,2004,28085
6015,2005,28471
6015,2006,28441
6015,2007,28746
6015,2008,28873
6015,2009,29114
6015,2010,28562
6015,2011,28466
6015,2012,28212
6015,2013,999999
6015,2014,999999
6017,2001,160848
6017,2002,164675
6017,2003,167436
6017,2004,170486
6017,2005,173500
6017,2006,174995
6017,2007,175752
6017,2008,177009
6017,2009,178447
6017,2010,181153
6017,2011,180863
6017,2012,180558
6017,2013,999999
6017,2014,999999
6019,2001,812426
6019,2002,828245
6019,2003,844194
6019,2004,857162
6019,2005,867438
6019,2006,878024
6019,2007,889888
6019,2008,903133
6019,2009,915267
6019,2010,932463
6019,2011,940496
6019,2012,946844
6019,2013,999999
6019,2014,999999
6021,2001,26487
6021,2002,26705
6021,2003,27071
6021,2004,27193
6021,2005,27452
6021,2006,27714
6021,2007,27862
6021,2008,28127
6021,2009,28299
6021,2010,28109
6021,2011,28186
6021,2012,27938
6021,2013,999999
6021,2014,999999
6023,2001,127002
6023,2002,127779
6023,2003,128219
6023,2004,128694
6023,2005,128943
6023,2006,129033
6023,2007,128564
6023,2008,128852
6023,2009,129623
6023,2010,135032
6023,2011,135243
6023,2012,134663
6023,2013,999999
6023,2014,999999
6025,2001,143152
6025,2002,144579
6025,2003,147254
6025,2004,149909
6025,2005,153047
6025,2006,156792
6025,2007,160366
6025,2008,163093
6025,2009,166874
6025,2010,174751
6025,2011,176227
6025,2012,177287
6025,2013,999999
6025,2014,999999
6027,2001,17945
6027,2002,18079
6027,2003,18127
6027,2004,17974
6027,2005,17737
6027,2006,17499
6027,2007,17438
6027,2008,17223
6027,2009,17293
6027,2010,18513
6027,2011,18403
6027,2012,18408
6027,2013,999999
6027,2014,999999
6029,2001,674028
6029,2002,689204
6029,2003,706963
6029,2004,726029
6029,2005,747315
6029,2006,768209
6029,2007,784687
6029,2008,797145
6029,2009,807407
6029,2010,841676
6029,2011,849484
6029,2012,855808
6029,2013,999999
6029,2014,999999
6031,2001,132453
6031,2002,134681
6031,2003,138714
6031,2004,142151
6031,2005,143178
6031,2006,145168
6031,2007,147622
6031,2008,148746
6031,2009,148764
6031,2010,152368
6031,2011,151895
6031,2012,151042
6031,2013,999999
6031,2014,999999
6033,2001,60321
6033,2002,61674
6033,2003,62692
6033,2004,63390
6033,2005,64143
6033,2006,64623
6033,2007,64644
6033,2008,65092
6033,2009,65279
6033,2010,64743
6033,2011,64242
6033,2012,63942
6033,2013,999999
6033,2014,999999
6035,2001,33503
6035,2002,33300
6035,2003,33695
6035,2004,34102
6035,2005,34037
6035,2006,34078
6035,2007,35005
6035,2008,34547
6035,2009,34473
6035,2010,34838
6035,2011,34288
6035,2012,33662
6035,2013,999999
6035,2014,999999
6037,2001,9634764
6037,2002,9717871
6037,2003,9777324
6037,2004,9808494
6037,2005,9803912
6037,2006,9760598
6037,2007,9734701
6037,2008,9779254
6037,2009,9848011
6037,2010,9825473
6037,2011,9888476
6037,2012,9953555
6037,2013,999999
6037,2014,999999
6039,2001,125423
6039,2002,127841
6039,2003,132017
6039,2004,136516
6039,2005,139672
6039,2006,142865
6039,2007,145223
6039,2008,147577
6039,2009,148632
6039,2010,151099
6039,2011,151962
6039,2012,151947
6039,2013,999999
6039,2014,999999
6041,2001,247958
6041,2002,246332
6041,2003,245030
6041,2004,243677
6041,2005,244024
6041,2006,244336
6041,2007,246100
6041,2008,248345
6041,2009,250750
6041,2010,252946
6041,2011,255457
6041,2012,256064
6041,2013,999999
6041,2014,999999
6043,2001,17106
6043,2002,17202
6043,2003,17585
6043,2004,17656
6043,2005,17714
6043,2006,17896
6043,2007,17963
6043,2008,17960
6043,2009,17792
6043,2010,18260
6043,2011,18188
6043,2012,17858
6043,2013,999999
6043,2014,999999
6045,2001,86614
6045,2002,86911
6045,2003,87415
6045,2004,87092
6045,2005,86803
6045,2006,85959
6045,2007,85560
6045,2008,85786
6045,2009,86040
6045,2010,87807
6045,2011,87442
6045,2012,87409
6045,2013,999999
6045,2014,999999
6047,2001,217937
6047,2002,223666
6047,2003,228993
6047,2004,233529
6047,2005,237901
6047,2006,240516
6047,2007,243083
6047,2008,244356
6047,2009,245321
6047,2010,256831
6047,2011,259678
6047,2012,261430
6047,2013,999999
6047,2014,999999
6049,2001,9291
6049,2002,9240
6049,2003,9319
6049,2004,9359
6049,2005,9261
6049,2006,9252
6049,2007,9100
6049,2008,9089
6049,2009,9107
6049,2010,9695
6049,2011,9497
6049,2012,9328
6049,2013,999999
6049,2014,999999
6051,2001,13125
6051,2002,13191
6051,2003,13043
6051,2004,12919
6051,2005,12888
6051,2006,13102
6051,2007,12825
6051,2008,12881
6051,2009,12927
6051,2010,14246
6051,2011,14407
6051,2012,14325
6051,2013,999999
6051,2014,999999
6053,2001,407065
6053,2002,409210
6053,2003,410419
6053,2004,408867
6053,2005,405090
6053,2006,401374
6053,2007,402116
6053,2008,405660
6053,2009,410370
6053,2010,416415
6053,2011,421157
6053,2012,425799
6053,2013,999999
6053,2014,999999
6055,2001,126731
6055,2002,128584
6055,2003,129800
6055,2004,130007
6055,2005,129859
6055,2006,130818
6055,2007,131949
6055,2008,133591
6055,2009,134650
6055,2010,136813
6055,2011,137940
6055,2012,138898
6055,2013,999999
6055,2014,999999
6057,2001,93594
6057,2002,94412
6057,2003,95195
6057,2004,95974
6057,2005,96554
6057,2006,96772
6057,2007,96942
6057,2008,97297
6057,2009,97751
6057,2010,98782
6057,2011,98772
6057,2012,98305
6057,2013,999999
6057,2014,999999
6059,2001,2890972
6059,2002,2917106
6059,2003,2940109
6059,2004,2956096
6059,2005,2957263
6059,2006,2953062
6059,2007,2957902
6059,2008,2989141
6059,2009,3026786
6059,2010,3017647
6059,2011,3053884
6059,2012,3084935
6059,2013,999999
6059,2014,999999
6061,2001,264221
6061,2002,277833
6061,2003,291883
6061,2004,304386
6061,2005,314619
6061,2006,324213
6061,2007,331870
6061,2008,341041
6061,2009,348552
6061,2010,350234
6061,2011,356783
6061,2012,361018
6061,2013,999999
6061,2014,999999
6063,2001,20825
6063,2002,20861
6063,2003,20929
6063,2004,20963
6063,2005,20957
6063,2006,20704
6063,2007,20606
6063,2008,20359
6063,2009,20122
6063,2010,19918
6063,2011,19691
6063,2012,19327
6063,2013,999999
6063,2014,999999
6065,2001,1614698
6065,2002,1682749
6065,2003,1763765
6065,2004,1845631
6065,2005,1917401
6065,2006,1994840
6065,2007,2055924
6065,2008,2087917
6065,2009,2125440
6065,2010,2202226
6065,2011,2236146
6065,2012,2264919
6065,2013,999999
6065,2014,999999
6067,2001,1265432
6067,2002,1299105
6067,2003,1324971
6067,2004,1344279
6067,2005,1354695
6067,2006,1362328
6067,2007,1373585
6067,2008,1386469
6067,2009,1400949
6067,2010,1422018
6067,2011,1435002
6067,2012,1447236
6067,2013,999999
6067,2014,999999
6069,2001,54752
6069,2002,55217
6069,2003,55376
6069,2004,55090
6069,2005,54930
6069,2006,54468
6069,2007,54505
6069,2008,54797
6069,2009,55058
6069,2010,55554
6069,2011,56159
6069,2012,56799
6069,2013,999999
6069,2014,999999
6071,2001,1761558
6071,2002,1800599
6071,2003,1847860
6071,2004,1899689
6071,2005,1943934
6071,2006,1973664
6071,2007,1992989
6071,2008,2004914
6071,2009,2017673
6071,2010,2041562
6071,2011,2062945
6071,2012,2077247
6071,2013,999999
6071,2014,999999
6073,2001,2867094
6073,2002,2901235
6073,2003,2926814
6073,2004,2935672
6073,2005,2941770
6073,2006,2947222
6073,2007,2975656
6073,2008,3019274
6073,2009,3053793
6073,2010,3104346
6073,2011,3140692
6073,2012,3181513
6073,2013,999999
6073,2014,999999
6075,2001,784631
6075,2002,779281
6075,2003,775046
6075,2004,773284
6075,2005,777660
6075,2006,786149
6075,2007,799185
6075,2008,808001
6075,2009,815358
6075,2010,805766
6075,2011,815672
6075,2012,828816
6075,2013,999999
6075,2014,999999
6077,2001,591000
6077,2002,608367
6077,2003,625236
6077,2004,640964
6077,2005,654451
6077,2006,659897
6077,2007,665246
6077,2008,668753
6077,2009,674860
6077,2010,687380
6077,2011,694943
6077,2012,700611
6077,2013,999999
6077,2014,999999
6079,2001,251499
6079,2002,252932
6079,2003,254240
6079,2004,256095
6079,2005,257567
6079,2006,259366
6079,2007,261706
6079,2008,265134
6079,2009,266971
6079,2010,269909
6079,2011,271176
